2025-08-28 12:22:55 [INFO] Initializing Ollama connection manager...
2025-08-28 12:22:55 [WARNING] HostHealthMonitor initialized with empty host list
2025-08-28 12:22:55 [INFO] Setting up connections...
2025-08-28 12:22:55 [INFO] Multi-GPU configuration: 4 instances
2025-08-28 12:22:55 [INFO] Initialized with 4 hosts
2025-08-28 12:22:55 [INFO] Waiting for Ollama services to start...
2025-08-28 12:22:55 [INFO] Checking host 1/4: http://127.0.0.1:39001
2025-08-28 12:22:55 [INFO] Host http://127.0.0.1:39001 is ready
2025-08-28 12:22:55 [INFO] Checking host 2/4: http://127.0.0.1:39002
2025-08-28 12:22:55 [INFO] Host http://127.0.0.1:39002 is ready
2025-08-28 12:22:55 [INFO] Checking host 3/4: http://127.0.0.1:39003
2025-08-28 12:22:55 [INFO] Host http://127.0.0.1:39003 is ready
2025-08-28 12:22:55 [INFO] Checking host 4/4: http://127.0.0.1:39004
2025-08-28 12:22:55 [INFO] Host http://127.0.0.1:39004 is ready
2025-08-28 23:43:58 [WARNING] Invalid JSON response for 0482124A3F3884
2025-08-28 23:44:03 [WARNING] Invalid JSON response for 0482174A3F3884
2025-08-28 23:44:09 [WARNING] Invalid JSON response for 04821F4A3F3884
2025-08-28 23:45:02 [WARNING] Invalid JSON response for 04831A4A3F3880
2025-08-28 23:46:19 [WARNING] Invalid JSON response for 0487BE8ABF3180
2025-08-28 23:46:43 [WARNING] Invalid JSON response for 048A858ABF3180
2025-08-28 23:47:05 [WARNING] Invalid JSON response for 048C958ABF3180
2025-08-28 23:47:53 [WARNING] Invalid JSON response for 0492BD8ABF3180
2025-08-28 23:48:12 [WARNING] Invalid JSON response for 04959D8ABF3180
2025-08-28 23:48:20 [WARNING] Invalid JSON response for 0496888ABF3180
2025-08-28 23:50:55 [WARNING] Invalid JSON response for 04AA8C8ABF3180
2025-08-28 23:50:57 [WARNING] Invalid JSON response for 04A99C8ABF3180
2025-08-28 23:51:23 [WARNING] Invalid JSON response for 04AE9D8ABF3180
2025-08-28 23:51:57 [WARNING] Invalid JSON response for 04B2048ABF3184
2025-08-28 23:52:21 [WARNING] Invalid JSON response for 04B5628ABF3180
2025-08-28 23:53:09 [WARNING] Invalid JSON response for 04BB958ABF3180
2025-08-28 23:53:39 [WARNING] Invalid JSON response for 04BF00523F3884
2025-08-28 23:53:43 [WARNING] Invalid JSON response for 04BFB18ABF3180
2025-08-28 23:54:03 [WARNING] Invalid JSON response for 04C0A38ABF3180
2025-08-28 23:54:04 [WARNING] Invalid JSON response for 04C0B18ABF3180
2025-08-28 23:54:20 [WARNING] Invalid JSON response for 04C4658ABF3180
2025-08-28 23:54:53 [WARNING] Invalid JSON response for 04C61B523F3880
2025-08-28 23:55:41 [WARNING] Invalid JSON response for 04C7D5523F3880
2025-08-28 23:56:03 [WARNING] Invalid JSON response for 04C84F523F3880
2025-08-28 23:56:15 [WARNING] Invalid JSON response for 04C8768ABF3180
2025-08-28 23:58:38 [WARNING] Invalid JSON response for 04CBD9523F3880
2025-08-28 23:59:03 [WARNING] Invalid JSON response for 04CC6E8ABF3180
2025-08-28 23:59:12 [WARNING] Invalid JSON response for 04CCB18ABF3180
2025-08-28 23:59:48 [WARNING] Invalid JSON response for 04CD61523F3880
2025-08-29 00:00:37 [WARNING] Invalid JSON response for 04CEC4523F3880
2025-08-29 00:00:48 [WARNING] Invalid JSON response for 04CF04523F3884
2025-08-29 00:01:04 [WARNING] Invalid JSON response for 04CF658ABF3180
2025-08-29 00:01:51 [WARNING] Invalid JSON response for 04D08C8ABF3180
2025-08-29 00:02:53 [WARNING] Invalid JSON response for 04D345523F3880
2025-08-29 00:03:08 [WARNING] Invalid JSON response for 04D3D8523F3880
2025-08-29 00:03:32 [WARNING] Invalid JSON response for 04D4C3523F3880
2025-08-29 00:04:28 [WARNING] Invalid JSON response for 04D95F523F3880
2025-08-29 00:04:44 [WARNING] Invalid JSON response for 04DA09523F3884
2025-08-29 00:05:06 [WARNING] Invalid JSON response for 04DB1E523F3884
2025-08-29 00:06:41 [WARNING] Invalid JSON response for 04DE43523F3880
2025-08-29 00:06:50 [WARNING] Invalid JSON response for 04DE978ABF3180
2025-08-29 00:08:04 [WARNING] Invalid JSON response for 04DFDA523F3880
2025-08-29 00:08:31 [WARNING] Invalid JSON response for 04E0958ABF3180
2025-08-29 00:09:51 [WARNING] Invalid JSON response for 04E7E1523F3880
2025-08-29 00:09:54 [WARNING] Invalid JSON response for 04E7ED523F3880
2025-08-29 00:11:55 [WARNING] Invalid JSON response for 04EBAD523F3880
2025-08-29 00:15:24 [WARNING] Invalid JSON response for 04F09B8ABF3180
2025-08-29 00:15:45 [WARNING] Invalid JSON response for 04F105523F3884
2025-08-29 00:18:23 [WARNING] Invalid JSON response for 04F57C523F3880
2025-08-29 00:19:53 [WARNING] Invalid JSON response for 04F9BF8ABF3180
2025-08-29 00:20:19 [WARNING] Invalid JSON response for 04FA72523F3880
2025-08-29 00:22:01 [WARNING] Invalid JSON response for 04FD638ABF3180
2025-08-29 00:23:34 [WARNING] Invalid JSON response for 04FF9C523F3880
2025-08-29 00:24:11 [WARNING] Invalid JSON response for 0401728ABF3181
2025-08-29 00:24:27 [WARNING] Invalid JSON response for 0402908ABF3181
2025-08-29 00:24:32 [WARNING] Invalid JSON response for 0402B98ABF3181
2025-08-29 00:24:39 [WARNING] Invalid JSON response for 0403708ABF3181
2025-08-29 00:25:11 [WARNING] Invalid JSON response for 0404D18ABF3181
2025-08-29 00:25:31 [WARNING] Invalid JSON response for 0406B78ABF3181
2025-08-29 00:25:41 [WARNING] Invalid JSON response for 04077D8ABF3181
2025-08-29 00:25:43 [WARNING] Invalid JSON response for 0407B58ABF3181
2025-08-29 00:26:47 [WARNING] Invalid JSON response for 040A8F8ABF3181
2025-08-29 00:26:52 [WARNING] Invalid JSON response for 040A978ABF3180
2025-08-29 00:27:18 [WARNING] Invalid JSON response for 040B848ABF3180
2025-08-29 00:28:44 [WARNING] Invalid JSON response for 040ED58ABF3181
2025-08-29 00:28:51 [WARNING] Invalid JSON response for 040F6F8ABF3180
2025-08-29 00:29:25 [WARNING] Invalid JSON response for 0410778ABF3181
2025-08-29 00:29:28 [WARNING] Invalid JSON response for 0410768ABF3181
2025-08-29 00:30:40 [WARNING] Invalid JSON response for 0412B78ABF3181
2025-08-29 00:30:48 [WARNING] Invalid JSON response for 0412D68ABF3181
2025-08-29 00:31:09 [WARNING] Invalid JSON response for 0413A78ABF3180
2025-08-29 00:31:44 [WARNING] Invalid JSON response for 0414B58ABF3181
2025-08-29 00:32:12 [WARNING] Invalid JSON response for 0415A88ABF3181
2025-08-29 00:32:57 [WARNING] Invalid JSON response for 0417738ABF3181
2025-08-29 00:33:14 [WARNING] Invalid JSON response for 04186C8ABF3180
2025-08-29 00:33:15 [WARNING] Invalid JSON response for 04187A8ABF3181
2025-08-29 00:33:40 [WARNING] Invalid JSON response for 0419758ABF3181
2025-08-29 00:33:52 [WARNING] Invalid JSON response for 0419948ABF3180
2025-08-29 00:34:18 [WARNING] Invalid JSON response for 041A768ABF3180
2025-08-29 00:34:41 [WARNING] Invalid JSON response for 041AB28ABF3181
2025-08-29 00:35:08 [WARNING] Invalid JSON response for 041B8D523F3880
2025-08-29 00:35:20 [WARNING] Invalid JSON response for 041BB98ABF3181
2025-08-29 00:35:29 [WARNING] Invalid JSON response for 041C678ABF3181
2025-08-29 00:35:47 [WARNING] Invalid JSON response for 041C918ABF3180
2025-08-29 00:36:10 [WARNING] Invalid JSON response for 041D748ABF3180
2025-08-29 00:36:10 [WARNING] Invalid JSON response for 041D748ABF3181
2025-08-29 00:36:17 [WARNING] Invalid JSON response for 041D848ABF3181
2025-08-29 00:36:19 [WARNING] Invalid JSON response for 041D8F8ABF3180
2025-08-29 00:37:11 [WARNING] Invalid JSON response for 041F688ABF3180
2025-08-29 00:38:08 [WARNING] Invalid JSON response for 04206F8ABF3180
2025-08-29 00:39:24 [WARNING] Invalid JSON response for 04219F8ABF3180
2025-08-29 00:39:36 [WARNING] Invalid JSON response for 0421B18ABF3180
2025-08-29 00:39:59 [WARNING] Invalid JSON response for 04226B8ABF3180
2025-08-29 00:40:02 [WARNING] Invalid JSON response for 04229E523F3880
2025-08-29 00:40:03 [WARNING] Invalid JSON response for 04229F523F3880
2025-08-29 00:40:54 [WARNING] Invalid JSON response for 0424698ABF3180
2025-08-29 00:42:12 [WARNING] Invalid JSON response for 04268E8ABF3181
2025-08-29 00:42:54 [WARNING] Invalid JSON response for 04287D8ABF3180
2025-08-29 00:42:58 [WARNING] Invalid JSON response for 04288E8ABF3181
2025-08-29 00:43:20 [WARNING] Invalid JSON response for 0429678ABF3181
2025-08-29 00:43:51 [WARNING] Invalid JSON response for 0429AB523F3880
2025-08-29 00:44:30 [WARNING] Invalid JSON response for 042A8B8ABF3181
2025-08-29 00:45:58 [WARNING] Invalid JSON response for 042CA68ABF3181
2025-08-29 00:46:26 [WARNING] Invalid JSON response for 042D648ABF3180
2025-08-29 00:46:47 [WARNING] Invalid JSON response for 042DB18ABF3180
2025-08-29 00:46:52 [WARNING] Invalid JSON response for 042DB58ABF3181
2025-08-29 00:46:55 [WARNING] Invalid JSON response for 042DA78ABF3180
2025-08-29 00:47:17 [WARNING] Invalid JSON response for 042E698ABF3180
2025-08-29 00:49:11 [WARNING] Invalid JSON response for 0430718ABF3181
2025-08-29 00:50:04 [WARNING] Invalid JSON response for 043179523F3880
2025-08-29 00:50:06 [WARNING] Invalid JSON response for 0431738ABF3181
2025-08-29 00:50:33 [WARNING] Invalid JSON response for 0431B98ABF3180
2025-08-29 00:51:22 [WARNING] Invalid JSON response for 0432B7523F3880
2025-08-29 00:51:58 [WARNING] Invalid JSON response for 04337D8ABF3180
2025-08-29 00:52:06 [WARNING] Invalid JSON response for 0433968ABF3181
2025-08-29 00:52:12 [WARNING] Invalid JSON response for 0433988ABF3180
2025-08-29 00:52:37 [WARNING] Invalid JSON response for 0433FF523F3880
2025-08-29 00:53:01 [WARNING] Invalid JSON response for 043489523F3880
2025-08-29 00:53:07 [WARNING] Invalid JSON response for 0434AD523F3880
2025-08-29 00:53:08 [WARNING] Invalid JSON response for 0434AD8ABF3180
2025-08-29 00:53:17 [WARNING] Invalid JSON response for 0434C4523F3880
2025-08-29 00:53:21 [WARNING] Invalid JSON response for 0434B9523F3880
2025-08-29 00:55:38 [WARNING] Invalid JSON response for 0437E2523F3880
2025-08-29 00:55:39 [WARNING] Invalid JSON response for 0437E1523F3880
2025-08-29 00:56:04 [WARNING] Invalid JSON response for 04387C523F3880
2025-08-29 00:56:23 [WARNING] Invalid JSON response for 0438D88ABF3180
2025-08-29 00:56:42 [WARNING] Invalid JSON response for 043A4B523F3880
2025-08-29 00:57:02 [WARNING] Invalid JSON response for 043AB2523F3880
2025-08-29 00:57:07 [WARNING] Invalid JSON response for 043AB18ABF3180
2025-08-29 00:57:19 [WARNING] Invalid JSON response for 043AFD523F3880
2025-08-29 00:57:26 [WARNING] Invalid JSON response for 043B698ABF3180
2025-08-29 00:58:18 [WARNING] Invalid JSON response for 043E728ABF3180
2025-08-29 00:58:35 [WARNING] Invalid JSON response for 043F7C8ABF3180
2025-08-29 01:00:19 [WARNING] Invalid JSON response for 0445688ABF3180
2025-08-29 01:00:34 [WARNING] Invalid JSON response for 0445D88ABF3180
2025-08-29 01:01:18 [WARNING] Invalid JSON response for 04486D8ABF3180
2025-08-29 01:01:48 [WARNING] Invalid JSON response for 044A798ABF3180
2025-08-29 01:03:11 [WARNING] Invalid JSON response for 044F008ABF3184
2025-08-29 01:03:28 [WARNING] Invalid JSON response for 044FDF8ABF3180
2025-08-29 01:03:44 [WARNING] Invalid JSON response for 0450DF8ABF3180
2025-08-29 01:05:33 [WARNING] Invalid JSON response for 0457988ABF3180
2025-08-29 01:07:22 [WARNING] Invalid JSON response for 045E758ABF3180
2025-08-29 01:07:31 [WARNING] Invalid JSON response for 045EDF8ABF3180
2025-08-29 01:07:35 [WARNING] Invalid JSON response for 045EC68ABF3180
2025-08-29 01:07:57 [WARNING] Invalid JSON response for 04606E8ABF3180
2025-08-29 01:08:44 [WARNING] Invalid JSON response for 04637D8ABF3180
2025-08-29 01:10:31 [WARNING] Invalid JSON response for 04696A8ABF3180
2025-08-29 01:10:38 [WARNING] Invalid JSON response for 04697B8ABF3180
2025-08-29 01:11:23 [WARNING] Invalid JSON response for 046BC68ABF3180
2025-08-29 01:11:37 [WARNING] Invalid JSON response for 046C708ABF3180
2025-08-29 01:13:00 [WARNING] Invalid JSON response for 0471838ABF3180
2025-08-29 01:13:37 [WARNING] Invalid JSON response for 0473C38ABF3180
2025-08-29 01:14:21 [WARNING] Invalid JSON response for 04767F8ABF3180
2025-08-29 01:14:21 [WARNING] Invalid JSON response for 04767A8ABF3180
2025-08-29 01:15:39 [WARNING] Invalid JSON response for 047AA48ABF3180
2025-08-29 01:16:18 [WARNING] Invalid JSON response for 047CAA8ABF3180
2025-08-29 01:17:11 [WARNING] Invalid JSON response for 0480A08ABF3180
2025-08-29 01:17:17 [WARNING] Invalid JSON response for 0480AB8ABF3180
2025-08-29 01:17:59 [WARNING] Invalid JSON response for 04837A8ABF3180
2025-08-29 01:18:33 [WARNING] Invalid JSON response for 04856D8ABF3180
2025-08-29 01:19:03 [WARNING] Invalid JSON response for 0487698ABF3180
2025-08-29 01:19:11 [WARNING] Invalid JSON response for 0487A18ABF3180
2025-08-29 01:20:31 [WARNING] Invalid JSON response for 048B918ABF3180
2025-08-29 01:20:40 [WARNING] Invalid JSON response for 048BFC8ABF3180
2025-08-29 01:20:48 [WARNING] Invalid JSON response for 048C998ABF3180
2025-08-29 01:20:59 [WARNING] Invalid JSON response for 048CAB8ABF3180
2025-08-29 01:21:10 [WARNING] Invalid JSON response for 048DAB8ABF3180
2025-08-29 01:21:22 [WARNING] Invalid JSON response for 048DDF8ABF3180
2025-08-29 01:21:28 [WARNING] Invalid JSON response for 048E0E8ABF3184
2025-08-29 01:21:49 [WARNING] Invalid JSON response for 048FC68ABF3180
2025-08-29 01:22:14 [WARNING] Invalid JSON response for 0491728ABF3180
2025-08-29 01:23:32 [WARNING] Invalid JSON response for 0495B28ABF3180
2025-08-29 01:23:49 [WARNING] Invalid JSON response for 0496918ABF3180
2025-08-29 01:24:10 [WARNING] Invalid JSON response for 0497838ABF3180
2025-08-29 01:24:16 [WARNING] Invalid JSON response for 0497918ABF3180
2025-08-29 01:24:18 [WARNING] Invalid JSON response for 0497C28ABF3180
2025-08-29 01:24:29 [WARNING] Invalid JSON response for 04988D8ABF3180
2025-08-29 01:24:43 [WARNING] Invalid JSON response for 0498DB8ABF3180
2025-08-29 01:25:22 [WARNING] Invalid JSON response for 049AC68ABF3180
2025-08-29 01:25:39 [WARNING] Invalid JSON response for 049C648ABF3180
2025-08-29 01:26:17 [WARNING] Invalid JSON response for 049DD58ABF3180
2025-08-29 01:26:42 [WARNING] Invalid JSON response for 04A0708ABF3180
2025-08-29 01:27:36 [WARNING] Invalid JSON response for 04A37D8ABF3180
2025-08-29 01:27:42 [WARNING] Invalid JSON response for 04A3838ABF3180
2025-08-29 01:29:44 [WARNING] Invalid JSON response for 04AAA48ABF3180
2025-08-29 01:31:08 [WARNING] Invalid JSON response for 04AFDA8ABF3180
2025-08-29 01:31:15 [WARNING] Invalid JSON response for 04B0C28ABF3180
2025-08-29 01:31:50 [WARNING] Invalid JSON response for 04B2A08ABF3180
2025-08-29 01:32:45 [WARNING] Invalid JSON response for 04B66F8ABF3180
2025-08-29 01:33:24 [WARNING] Invalid JSON response for 04B8728ABF3180
2025-08-29 01:35:21 [WARNING] Invalid JSON response for 04BF7B8ABF3180
2025-08-29 01:35:35 [WARNING] Invalid JSON response for 04BFA88ABF3180
2025-08-29 01:35:55 [WARNING] Invalid JSON response for 04C27A8ABF3180
2025-08-29 01:36:14 [WARNING] Invalid JSON response for 04C3738ABF3180
2025-08-29 01:37:00 [WARNING] Invalid JSON response for 04C5C48ABF3180
2025-08-29 01:37:32 [WARNING] Invalid JSON response for 04C7D68ABF3180
2025-08-29 01:37:50 [WARNING] Invalid JSON response for 04C87E8ABF3180
2025-08-29 01:37:51 [WARNING] Invalid JSON response for 04C8AB8ABF3180
2025-08-29 01:39:04 [WARNING] Invalid JSON response for 04CCAD8ABF3180
2025-08-29 01:39:50 [WARNING] Invalid JSON response for 04CF728ABF3180
2025-08-29 01:41:12 [WARNING] Invalid JSON response for 04D47D8ABF3180
2025-08-29 01:41:27 [WARNING] Invalid JSON response for 04D5158ABF3184
2025-08-29 01:41:33 [WARNING] Invalid JSON response for 04D57D8ABF3180
2025-08-29 01:41:35 [WARNING] Invalid JSON response for 04D5918ABF3180
2025-08-29 01:41:44 [WARNING] Invalid JSON response for 04D5C68ABF3180
2025-08-29 01:42:41 [WARNING] Invalid JSON response for 04D8C68ABF3180
2025-08-29 01:43:16 [WARNING] Invalid JSON response for 04DA9F8ABF3180
2025-08-29 01:43:18 [WARNING] Invalid JSON response for 04DAA58ABF3180
2025-08-29 01:43:57 [WARNING] Invalid JSON response for 04DB938ABF3180
2025-08-29 01:44:38 [WARNING] Invalid JSON response for 04DE798ABF3180
2025-08-29 01:44:43 [WARNING] Invalid JSON response for 04DE7C8ABF3180
2025-08-29 01:45:11 [WARNING] Invalid JSON response for 04DFD68ABF3180
2025-08-29 01:45:35 [WARNING] Invalid JSON response for 04E07D8ABF3180
2025-08-29 01:45:49 [WARNING] Invalid JSON response for 04E0D68ABF3180
2025-08-29 01:46:12 [WARNING] Invalid JSON response for 04E15B523F3880
2025-08-29 01:46:29 [WARNING] Invalid JSON response for 04E1E88ABF3180
2025-08-29 01:46:33 [WARNING] Invalid JSON response for 04E1F88ABF3180
2025-08-29 01:47:09 [WARNING] Invalid JSON response for 04E4868ABF3180
2025-08-29 01:47:52 [WARNING] Invalid JSON response for 04E6A88ABF3180
2025-08-29 01:48:08 [WARNING] Invalid JSON response for 04E7928ABF3180
2025-08-29 01:48:13 [WARNING] Invalid JSON response for 04E7938ABF3180
2025-08-29 01:48:26 [WARNING] Invalid JSON response for 04E8718ABF3180
2025-08-29 01:49:02 [WARNING] Invalid JSON response for 04EA838ABF3180
2025-08-29 01:49:12 [WARNING] Invalid JSON response for 04EAF78ABF3180
2025-08-29 01:49:55 [WARNING] Invalid JSON response for 04EC798ABF3180
2025-08-29 01:50:15 [WARNING] Invalid JSON response for 04EDB68ABF3180
2025-08-29 01:50:28 [WARNING] Invalid JSON response for 04EE7D8ABF3180
2025-08-29 01:50:51 [WARNING] Invalid JSON response for 04EF748ABF3180
2025-08-29 01:51:46 [WARNING] Invalid JSON response for 04F27A8ABF3180
2025-08-29 01:51:59 [WARNING] Invalid JSON response for 04F2B28ABF3180
2025-08-29 01:52:29 [WARNING] Invalid JSON response for 04F4738ABF3180
2025-08-29 01:52:32 [WARNING] Invalid JSON response for 04F4C78ABF3180
2025-08-29 01:53:26 [WARNING] Invalid JSON response for 04F7798ABF3180
2025-08-29 01:53:46 [WARNING] Invalid JSON response for 04F87D8ABF3180
2025-08-29 01:53:52 [WARNING] Invalid JSON response for 04F8988ABF3180
2025-08-29 01:54:24 [WARNING] Invalid JSON response for 04FA748ABF3180
2025-08-29 01:54:42 [WARNING] Invalid JSON response for 04FAF88ABF3180
2025-08-29 01:55:08 [WARNING] Invalid JSON response for 04FCDE8ABF3180
2025-08-29 01:55:39 [WARNING] Invalid JSON response for 04FE0F8ABF3184
2025-08-29 01:56:17 [WARNING] Invalid JSON response for 04FFC78ABF3180
2025-08-29 01:56:19 [INFO] Completed processing dati_2014.csv
2025-08-29 01:56:19 [INFO] Success rate: 100.0%
2025-08-29 01:56:19 [INFO] Processing dati_2015.csv
2025-08-29 01:56:19 [INFO] Loading and preprocessing data...
2025-08-29 01:56:19 [INFO] Loaded 22 POIs from vc_site.csv
2025-08-29 01:56:21 [INFO] Loaded 369588 visits from dati_2015.csv
2025-08-29 01:56:21 [INFO] Valid visits after merge: 369588
2025-08-29 01:56:21 [INFO] Multi-visit cards: 71759 / 73424
2025-08-29 01:56:21 [INFO] Performing user clustering...
2025-08-29 01:56:29 [INFO] Processing 66677 cards
2025-08-29 01:56:29 [INFO] Using 8 workers for 4 healthy hosts
2025-08-29 01:56:29 [INFO] Waiting 120s for models to FULLY stabilize...
2025-08-29 01:58:29 [INFO] Running pre-flight check on all hosts...
2025-08-29 01:59:29 [WARNING] Pre-flight check error for http://127.0.0.1:39001: HTTPConnectionPool(host='127.0.0.1', port=39001): Read timed out. (read timeout=60)
2025-08-29 01:59:56 [INFO] ✅ Pre-flight check passed for http://127.0.0.1:39002
2025-08-29 02:00:11 [INFO] ✅ Pre-flight check passed for http://127.0.0.1:39003
2025-08-29 02:00:25 [INFO] ✅ Pre-flight check passed for http://127.0.0.1:39004
2025-08-29 02:01:06 [WARNING] Invalid JSON response for 040105C27B3F85
2025-08-29 02:01:14 [WARNING] Invalid JSON response for 040188C27B3F81
2025-08-29 02:01:31 [WARNING] Invalid JSON response for 0401F9C27B3F81
2025-08-29 02:01:55 [WARNING] Invalid JSON response for 040267C27B3F81
2025-08-29 02:01:56 [WARNING] Invalid JSON response for 040253C27B3F81
2025-08-29 02:02:05 [WARNING] Invalid JSON response for 04027ABA7B3F81
2025-08-29 02:02:14 [WARNING] Invalid JSON response for 04028FBA7B3F81
2025-08-29 02:02:34 [WARNING] Invalid JSON response for 0402FCBA7B3F81
2025-08-29 02:03:08 [WARNING] Invalid JSON response for 04044BC27B3F81
2025-08-29 02:03:48 [WARNING] Invalid JSON response for 040553C27B3F81
2025-08-29 02:03:57 [WARNING] Invalid JSON response for 04056DC27B3F81
2025-08-29 02:04:10 [WARNING] Invalid JSON response for 0405ADC27B3F81
2025-08-29 02:04:18 [WARNING] Invalid JSON response for 0405CAC27B3F81
2025-08-29 02:04:38 [WARNING] Invalid JSON response for 04077DC27B3F81
2025-08-29 02:04:56 [WARNING] Invalid JSON response for 0407C3C27B3F81
2025-08-29 02:05:55 [WARNING] Invalid JSON response for 040A43C27B3F81
2025-08-29 02:06:04 [WARNING] Invalid JSON response for 040A85C27B3F81
2025-08-29 02:07:05 [WARNING] Invalid JSON response for 040C6CC27B3F81
2025-08-29 02:08:49 [WARNING] Invalid JSON response for 040EECBA7B3F81
2025-08-29 02:09:01 [WARNING] Invalid JSON response for 040F61C27B3F81
2025-08-29 02:10:46 [WARNING] Invalid JSON response for 0412C9BA7B3F80
2025-08-29 02:10:49 [WARNING] Invalid JSON response for 0412D2BA7B3F80
2025-08-29 02:10:50 [WARNING] Invalid JSON response for 0412D1C27B3F81
2025-08-29 02:11:04 [WARNING] Invalid JSON response for 041373BA7B3F80
2025-08-29 02:12:55 [WARNING] Invalid JSON response for 0417A2C27B3F81
2025-08-29 02:13:04 [WARNING] Invalid JSON response for 0417B4C27B3F81
2025-08-29 02:13:10 [WARNING] Invalid JSON response for 0417BB72743381
2025-08-29 02:14:00 [WARNING] Invalid JSON response for 0419D7C27B3F81
2025-08-29 02:14:32 [WARNING] Invalid JSON response for 041B4BC27B3F81
2025-08-29 02:16:12 [WARNING] Invalid JSON response for 041D6DBA7B3F80
2025-08-29 02:16:55 [WARNING] Invalid JSON response for 041E57BA7B3F80
2025-08-29 02:17:20 [WARNING] Invalid JSON response for 041F66BA7B3F80
2025-08-29 02:17:51 [WARNING] Invalid JSON response for 04205CBA7B3F80
2025-08-29 02:19:16 [WARNING] Invalid JSON response for 04225EBA7B3F80
2025-08-29 02:20:29 [WARNING] Invalid JSON response for 042458BA7B3F80
2025-08-29 02:20:29 [WARNING] Invalid JSON response for 042487BA7B3F80
2025-08-29 02:22:07 [WARNING] Invalid JSON response for 0427A8BA7B3F80
2025-08-29 02:22:57 [WARNING] Invalid JSON response for 0429BBBA7B3F80
2025-08-29 02:22:59 [WARNING] Invalid JSON response for 0429D2BA7B3F80
2025-08-29 02:24:37 [WARNING] Invalid JSON response for 042D77C27B3F81
2025-08-29 02:25:07 [WARNING] Invalid JSON response for 042DF4BA7B3F80
2025-08-29 02:26:16 [WARNING] Invalid JSON response for 043072C27B3F81
2025-08-29 02:26:41 [WARNING] Invalid JSON response for 0430F3BA7B3F80
2025-08-29 02:26:59 [WARNING] Invalid JSON response for 0431B6BA7B3F80
2025-08-29 02:27:36 [WARNING] Invalid JSON response for 043395C27B3F81
2025-08-29 02:28:17 [WARNING] Invalid JSON response for 0434BDBA7B3F80
2025-08-29 02:29:02 [WARNING] Invalid JSON response for 043639BA7B3F80
2025-08-29 02:29:08 [WARNING] Invalid JSON response for 043676BA7B3F80
2025-08-29 02:29:59 [WARNING] Invalid JSON response for 0437F4BA7B3F80
2025-08-29 02:30:14 [WARNING] Invalid JSON response for 043875BA7B3F80
2025-08-29 02:30:59 [WARNING] Invalid JSON response for 043B01BA7B3F84
2025-08-29 02:31:45 [WARNING] Invalid JSON response for 043C9EBA7B3F80
2025-08-29 02:31:55 [WARNING] Invalid JSON response for 043CDCBA7B3F80
2025-08-29 02:32:39 [WARNING] Invalid JSON response for 043EB772743380
2025-08-29 02:33:09 [WARNING] Invalid JSON response for 043FD0BA7B3F80
2025-08-29 02:33:40 [WARNING] Invalid JSON response for 044071BA7B3F80
2025-08-29 02:33:49 [WARNING] Invalid JSON response for 0440ABBA7B3F80
2025-08-29 02:34:22 [WARNING] Invalid JSON response for 044183BA7B3F80
2025-08-29 02:36:21 [WARNING] Invalid JSON response for 044488BA7B3F80
2025-08-29 02:36:27 [WARNING] Invalid JSON response for 044491BA7B3F80
2025-08-29 02:36:33 [WARNING] Invalid JSON response for 04449DBA7B3F80
2025-08-29 02:36:35 [WARNING] Invalid JSON response for 0444D6BA7B3F80
2025-08-29 02:37:23 [WARNING] Invalid JSON response for 044564BA7B3F80
2025-08-29 02:38:08 [WARNING] Invalid JSON response for 04465EBA7B3F80
2025-08-29 02:38:17 [WARNING] Invalid JSON response for 044683BA7B3F80
2025-08-29 02:38:52 [WARNING] Invalid JSON response for 04474EBA7B3F80
2025-08-29 02:39:20 [WARNING] Invalid JSON response for 0447BFBA7B3F80
2025-08-29 02:40:17 [WARNING] Invalid JSON response for 0448F2BA7B3F80
2025-08-29 02:41:09 [WARNING] Invalid JSON response for 044A65BA7B3F80
2025-08-29 02:41:23 [WARNING] Invalid JSON response for 044ADDBA7B3F80
2025-08-29 02:41:36 [WARNING] Invalid JSON response for 044B43BA7B3F80
2025-08-29 02:42:13 [WARNING] Invalid JSON response for 044C08BA7B3F84
2025-08-29 02:42:30 [WARNING] Invalid JSON response for 044C88BA7B3F80
2025-08-29 02:42:37 [WARNING] Invalid JSON response for 044C73BA7B3F80
2025-08-29 02:42:43 [WARNING] Invalid JSON response for 044CB8BA7B3F80
2025-08-29 02:42:44 [WARNING] Invalid JSON response for 044CBBBA7B3F80
2025-08-29 02:43:00 [WARNING] Invalid JSON response for 044CEDBA7B3F80
2025-08-29 02:43:21 [WARNING] Invalid JSON response for 044D43BA7B3F80
2025-08-29 02:44:22 [WARNING] Invalid JSON response for 044E22BA7B3F80
2025-08-29 02:44:22 [WARNING] Invalid JSON response for 044E26BA7B3F80
2025-08-29 02:44:55 [WARNING] Invalid JSON response for 044E7EBA7B3F80
2025-08-29 02:46:04 [WARNING] Invalid JSON response for 04500EBA7B3F84
2025-08-29 02:46:24 [WARNING] Invalid JSON response for 045055BA7B3F80
2025-08-29 02:46:33 [WARNING] Invalid JSON response for 0450B1BA7B3F80
2025-08-29 02:46:45 [WARNING] Invalid JSON response for 0450D1BA7B3F80
2025-08-29 02:46:51 [WARNING] Invalid JSON response for 0450E6BA7B3F80
2025-08-29 02:47:04 [WARNING] Invalid JSON response for 045100BA7B3F84
